2024-05-02 20:17:32,196 INFO    StreamThr :8988 [internal.py:wandb_internal():86] W&B internal server running at pid: 8988, started at: 2024-05-02 20:17:32.195251
2024-05-02 20:17:44,776 INFO    HandlerThread:8988 [system_monitor.py:start():194] Starting system monitor
2024-05-02 20:17:44,776 INFO    SystemMonitor:8988 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-05-02 20:17:44,776 INFO    HandlerThread:8988 [system_monitor.py:probe():214] Collecting system info
2024-05-02 20:17:44,776 INFO    SystemMonitor:8988 [interfaces.py:start():190] Started cpu monitoring
2024-05-02 20:17:44,777 DEBUG   HandlerThread:8988 [system_info.py:probe():150] Probing system
2024-05-02 20:17:44,777 INFO    SystemMonitor:8988 [interfaces.py:start():190] Started disk monitoring
2024-05-02 20:17:44,781 INFO    SystemMonitor:8988 [interfaces.py:start():190] Started gpuapple monitoring
2024-05-02 20:17:44,782 INFO    SystemMonitor:8988 [interfaces.py:start():190] Started memory monitoring
2024-05-02 20:17:44,782 DEBUG   HandlerThread:8988 [system_info.py:_probe_git():135] Probing git
2024-05-02 20:17:44,782 INFO    SystemMonitor:8988 [interfaces.py:start():190] Started network monitoring
2024-05-02 20:17:44,805 DEBUG   HandlerThread:8988 [system_info.py:_probe_git():143] Probing git done
2024-05-02 20:17:44,805 DEBUG   HandlerThread:8988 [system_info.py:probe():198] Probing system done
2024-05-02 20:17:44,806 DEBUG   HandlerThread:8988 [system_monitor.py:probe():223] {'os': 'macOS-14.4.1-arm64-arm-64bit', 'python': '3.12.3', 'heartbeatAt': '2024-05-03T00:17:44.778046', 'startedAt': '2024-05-03T00:17:44.726146', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '<python with no main file>', 'codePathLocal': None, 'git': {'remote': 'https://github.com/danhu0/vesuvius-challenge.git', 'commit': 'fa0be13ba62a1609fe5b14c1db07b9126ee6d977'}, 'email': 'daniel_hu4@brown.edu', 'root': '/Users/danielhu/Documents/Vesuvius/vesuvius-challenge', 'host': 'dan-hu-mac-3.devices.brown.edu', 'username': 'danielhu', 'executable': '/Users/danielhu/miniconda3/envs/vesuviusgp/bin/python', 'cpu_count': 8, 'cpu_count_logical': 8, 'cpu_freq': {'current': 3504, 'min': 600, 'max': 3504}, 'cpu_freq_per_core': [{'current': 3504, 'min': 600, 'max': 3504}], 'disk': {'/': {'total': 228.27386474609375, 'used': 9.536117553710938}}, 'gpuapple': {'type': 'arm', 'vendor': 'Apple'}, 'memory': {'total': 16.0}}
2024-05-02 20:17:44,806 INFO    HandlerThread:8988 [system_monitor.py:probe():224] Finished collecting system info
2024-05-02 20:17:44,806 INFO    HandlerThread:8988 [system_monitor.py:probe():227] Publishing system info
2024-05-02 20:17:44,806 DEBUG   HandlerThread:8988 [system_info.py:_save_conda():207] Saving list of conda packages installed into the current environment
2024-05-02 20:17:47,015 DEBUG   HandlerThread:8988 [system_info.py:_save_conda():222] Saving conda packages done
2024-05-02 20:17:47,016 INFO    HandlerThread:8988 [system_monitor.py:probe():229] Finished publishing system info
2024-05-02 20:17:47,088 DEBUG   HandlerThread:8988 [handler.py:handle_request():146] handle_request: python_packages
2024-05-02 20:17:47,269 DEBUG   HandlerThread:8988 [handler.py:handle_request():146] handle_request: status_report
2024-05-02 20:17:47,270 DEBUG   SenderThread:8988 [sender.py:send_request():406] send_request: status_report
2024-05-02 20:17:49,763 DEBUG   HandlerThread:8988 [handler.py:handle_request():146] handle_request: status_report
2024-05-02 20:17:49,764 DEBUG   SenderThread:8988 [sender.py:send_request():406] send_request: status_report
2024-05-02 20:17:50,787 INFO    cpu       :8988 [interfaces.py:monitor():140] Process cpu has exited.
2024-05-02 20:17:50,788 DEBUG   SystemMonitor:8988 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-05-02 20:17:50,788 DEBUG   SystemMonitor:8988 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-05-02 20:17:50,788 DEBUG   SystemMonitor:8988 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-05-02 20:17:52,287 DEBUG   HandlerThread:8988 [handler.py:handle_request():146] handle_request: status_report
2024-05-02 20:17:52,288 DEBUG   SenderThread:8988 [sender.py:send_request():406] send_request: status_report
2024-05-02 20:17:54,789 DEBUG   HandlerThread:8988 [handler.py:handle_request():146] handle_request: status_report
2024-05-02 20:17:54,789 DEBUG   SenderThread:8988 [sender.py:send_request():406] send_request: status_report
2024-05-02 20:17:57,314 DEBUG   HandlerThread:8988 [handler.py:handle_request():146] handle_request: status_report
2024-05-02 20:17:57,314 DEBUG   SenderThread:8988 [sender.py:send_request():406] send_request: status_report
2024-05-02 20:17:59,814 DEBUG   HandlerThread:8988 [handler.py:handle_request():146] handle_request: status_report
2024-05-02 20:17:59,815 DEBUG   SenderThread:8988 [sender.py:send_request():406] send_request: status_report
2024-05-02 20:18:02,335 DEBUG   HandlerThread:8988 [handler.py:handle_request():146] handle_request: status_report
2024-05-02 20:18:02,336 DEBUG   SenderThread:8988 [sender.py:send_request():406] send_request: status_report
2024-05-02 20:18:04,835 DEBUG   HandlerThread:8988 [handler.py:handle_request():146] handle_request: status_report
2024-05-02 20:18:04,836 DEBUG   SenderThread:8988 [sender.py:send_request():406] send_request: status_report
2024-05-02 20:18:07,356 DEBUG   HandlerThread:8988 [handler.py:handle_request():146] handle_request: status_report
2024-05-02 20:18:07,357 DEBUG   SenderThread:8988 [sender.py:send_request():406] send_request: status_report
2024-05-02 20:18:09,855 DEBUG   HandlerThread:8988 [handler.py:handle_request():146] handle_request: status_report
2024-05-02 20:18:09,855 DEBUG   SenderThread:8988 [sender.py:send_request():406] send_request: status_report
2024-05-02 20:18:12,378 DEBUG   HandlerThread:8988 [handler.py:handle_request():146] handle_request: status_report
2024-05-02 20:18:12,379 DEBUG   SenderThread:8988 [sender.py:send_request():406] send_request: status_report
2024-05-02 20:18:14,872 DEBUG   HandlerThread:8988 [handler.py:handle_request():146] handle_request: status_report
2024-05-02 20:18:14,873 DEBUG   SenderThread:8988 [sender.py:send_request():406] send_request: status_report
2024-05-02 20:18:17,393 DEBUG   HandlerThread:8988 [handler.py:handle_request():146] handle_request: status_report
2024-05-02 20:18:17,393 DEBUG   SenderThread:8988 [sender.py:send_request():406] send_request: status_report
2024-05-02 20:18:19,891 DEBUG   HandlerThread:8988 [handler.py:handle_request():146] handle_request: status_report
2024-05-02 20:18:19,892 DEBUG   SenderThread:8988 [sender.py:send_request():406] send_request: status_report
2024-05-02 20:18:22,410 DEBUG   HandlerThread:8988 [handler.py:handle_request():146] handle_request: status_report
2024-05-02 20:18:22,410 DEBUG   SenderThread:8988 [sender.py:send_request():406] send_request: status_report
2024-05-02 20:18:24,912 DEBUG   HandlerThread:8988 [handler.py:handle_request():146] handle_request: status_report
2024-05-02 20:18:24,913 DEBUG   SenderThread:8988 [sender.py:send_request():406] send_request: status_report
2024-05-02 20:18:27,432 DEBUG   HandlerThread:8988 [handler.py:handle_request():146] handle_request: status_report
2024-05-02 20:18:27,432 DEBUG   SenderThread:8988 [sender.py:send_request():406] send_request: status_report
2024-05-02 20:18:29,927 DEBUG   HandlerThread:8988 [handler.py:handle_request():146] handle_request: status_report
2024-05-02 20:18:29,929 DEBUG   SenderThread:8988 [sender.py:send_request():406] send_request: status_report
2024-05-02 20:18:32,252 DEBUG   SystemMonitor:8988 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-05-02 20:18:32,455 DEBUG   HandlerThread:8988 [handler.py:handle_request():146] handle_request: status_report
2024-05-02 20:18:32,456 DEBUG   SenderThread:8988 [sender.py:send_request():406] send_request: status_report
2024-05-02 20:18:32,494 DEBUG   SenderThread:8988 [sender.py:send():379] send: exit
2024-05-02 20:18:32,494 INFO    SenderThread:8988 [sender.py:send_exit():586] handling exit code: 0
2024-05-02 20:18:32,494 INFO    SenderThread:8988 [sender.py:send_exit():588] handling runtime: 60
2024-05-02 20:18:32,494 INFO    SenderThread:8988 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-05-02 20:18:32,494 INFO    SenderThread:8988 [sender.py:send_exit():594] send defer
2024-05-02 20:18:32,495 DEBUG   HandlerThread:8988 [handler.py:handle_request():146] handle_request: defer
2024-05-02 20:18:32,495 INFO    HandlerThread:8988 [handler.py:handle_request_defer():172] handle defer: 0
2024-05-02 20:18:32,495 DEBUG   SenderThread:8988 [sender.py:send_request():406] send_request: defer
2024-05-02 20:18:32,495 INFO    SenderThread:8988 [sender.py:send_request_defer():610] handle sender defer: 0
2024-05-02 20:18:32,495 INFO    SenderThread:8988 [sender.py:transition_state():614] send defer: 1
2024-05-02 20:18:32,495 DEBUG   HandlerThread:8988 [handler.py:handle_request():146] handle_request: defer
2024-05-02 20:18:32,495 INFO    HandlerThread:8988 [handler.py:handle_request_defer():172] handle defer: 1
2024-05-02 20:18:32,495 DEBUG   SenderThread:8988 [sender.py:send_request():406] send_request: defer
2024-05-02 20:18:32,495 INFO    SenderThread:8988 [sender.py:send_request_defer():610] handle sender defer: 1
2024-05-02 20:18:32,495 INFO    SenderThread:8988 [sender.py:transition_state():614] send defer: 2
2024-05-02 20:18:32,495 DEBUG   HandlerThread:8988 [handler.py:handle_request():146] handle_request: defer
2024-05-02 20:18:32,495 INFO    HandlerThread:8988 [handler.py:handle_request_defer():172] handle defer: 2
2024-05-02 20:18:32,495 INFO    HandlerThread:8988 [system_monitor.py:finish():203] Stopping system monitor
2024-05-02 20:18:32,495 DEBUG   SystemMonitor:8988 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-05-02 20:18:32,496 INFO    HandlerThread:8988 [interfaces.py:finish():202] Joined cpu monitor
2024-05-02 20:18:32,496 DEBUG   SystemMonitor:8988 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-05-02 20:18:32,496 INFO    HandlerThread:8988 [interfaces.py:finish():202] Joined disk monitor
2024-05-02 20:18:32,496 INFO    HandlerThread:8988 [interfaces.py:finish():202] Joined gpuapple monitor
2024-05-02 20:18:32,496 INFO    HandlerThread:8988 [interfaces.py:finish():202] Joined memory monitor
2024-05-02 20:18:32,496 INFO    HandlerThread:8988 [interfaces.py:finish():202] Joined network monitor
2024-05-02 20:18:32,496 DEBUG   SenderThread:8988 [sender.py:send_request():406] send_request: defer
2024-05-02 20:18:32,496 INFO    SenderThread:8988 [sender.py:send_request_defer():610] handle sender defer: 2
2024-05-02 20:18:32,496 INFO    SenderThread:8988 [sender.py:transition_state():614] send defer: 3
2024-05-02 20:18:32,497 DEBUG   HandlerThread:8988 [handler.py:handle_request():146] handle_request: defer
2024-05-02 20:18:32,497 INFO    HandlerThread:8988 [handler.py:handle_request_defer():172] handle defer: 3
2024-05-02 20:18:32,497 DEBUG   SenderThread:8988 [sender.py:send_request():406] send_request: defer
2024-05-02 20:18:32,497 INFO    SenderThread:8988 [sender.py:send_request_defer():610] handle sender defer: 3
2024-05-02 20:18:32,497 INFO    SenderThread:8988 [sender.py:transition_state():614] send defer: 4
2024-05-02 20:18:32,497 DEBUG   HandlerThread:8988 [handler.py:handle_request():146] handle_request: defer
2024-05-02 20:18:32,497 INFO    HandlerThread:8988 [handler.py:handle_request_defer():172] handle defer: 4
2024-05-02 20:18:32,497 DEBUG   SenderThread:8988 [sender.py:send_request():406] send_request: defer
2024-05-02 20:18:32,497 INFO    SenderThread:8988 [sender.py:send_request_defer():610] handle sender defer: 4
2024-05-02 20:18:32,497 INFO    SenderThread:8988 [sender.py:transition_state():614] send defer: 5
2024-05-02 20:18:32,497 DEBUG   HandlerThread:8988 [handler.py:handle_request():146] handle_request: defer
2024-05-02 20:18:32,497 INFO    HandlerThread:8988 [handler.py:handle_request_defer():172] handle defer: 5
2024-05-02 20:18:32,497 DEBUG   SenderThread:8988 [sender.py:send_request():406] send_request: defer
2024-05-02 20:18:32,497 INFO    SenderThread:8988 [sender.py:send_request_defer():610] handle sender defer: 5
2024-05-02 20:18:32,497 INFO    SenderThread:8988 [sender.py:transition_state():614] send defer: 6
2024-05-02 20:18:32,497 DEBUG   HandlerThread:8988 [handler.py:handle_request():146] handle_request: defer
2024-05-02 20:18:32,497 INFO    HandlerThread:8988 [handler.py:handle_request_defer():172] handle defer: 6
2024-05-02 20:18:32,497 DEBUG   SenderThread:8988 [sender.py:send_request():406] send_request: defer
2024-05-02 20:18:32,497 INFO    SenderThread:8988 [sender.py:send_request_defer():610] handle sender defer: 6
2024-05-02 20:18:32,497 INFO    SenderThread:8988 [sender.py:transition_state():614] send defer: 7
2024-05-02 20:18:32,497 DEBUG   HandlerThread:8988 [handler.py:handle_request():146] handle_request: status_report
2024-05-02 20:18:32,497 DEBUG   HandlerThread:8988 [handler.py:handle_request():146] handle_request: defer
2024-05-02 20:18:32,498 INFO    HandlerThread:8988 [handler.py:handle_request_defer():172] handle defer: 7
2024-05-02 20:18:32,498 DEBUG   SenderThread:8988 [sender.py:send_request():406] send_request: status_report
2024-05-02 20:18:32,498 DEBUG   SenderThread:8988 [sender.py:send_request():406] send_request: defer
2024-05-02 20:18:32,498 INFO    SenderThread:8988 [sender.py:send_request_defer():610] handle sender defer: 7
2024-05-02 20:18:32,498 INFO    SenderThread:8988 [sender.py:transition_state():614] send defer: 8
2024-05-02 20:18:32,498 DEBUG   HandlerThread:8988 [handler.py:handle_request():146] handle_request: defer
2024-05-02 20:18:32,498 INFO    HandlerThread:8988 [handler.py:handle_request_defer():172] handle defer: 8
2024-05-02 20:18:32,498 DEBUG   SenderThread:8988 [sender.py:send_request():406] send_request: defer
2024-05-02 20:18:32,498 INFO    SenderThread:8988 [sender.py:send_request_defer():610] handle sender defer: 8
2024-05-02 20:18:32,498 INFO    SenderThread:8988 [sender.py:transition_state():614] send defer: 9
2024-05-02 20:18:32,498 DEBUG   HandlerThread:8988 [handler.py:handle_request():146] handle_request: defer
2024-05-02 20:18:32,498 INFO    HandlerThread:8988 [handler.py:handle_request_defer():172] handle defer: 9
2024-05-02 20:18:32,498 DEBUG   SenderThread:8988 [sender.py:send_request():406] send_request: defer
2024-05-02 20:18:32,498 INFO    SenderThread:8988 [sender.py:send_request_defer():610] handle sender defer: 9
2024-05-02 20:18:32,498 INFO    SenderThread:8988 [sender.py:transition_state():614] send defer: 10
2024-05-02 20:18:32,498 DEBUG   HandlerThread:8988 [handler.py:handle_request():146] handle_request: defer
2024-05-02 20:18:32,498 INFO    HandlerThread:8988 [handler.py:handle_request_defer():172] handle defer: 10
2024-05-02 20:18:32,498 DEBUG   SenderThread:8988 [sender.py:send_request():406] send_request: defer
2024-05-02 20:18:32,498 INFO    SenderThread:8988 [sender.py:send_request_defer():610] handle sender defer: 10
2024-05-02 20:18:32,498 INFO    SenderThread:8988 [sender.py:transition_state():614] send defer: 11
2024-05-02 20:18:32,498 DEBUG   HandlerThread:8988 [handler.py:handle_request():146] handle_request: defer
2024-05-02 20:18:32,498 INFO    HandlerThread:8988 [handler.py:handle_request_defer():172] handle defer: 11
2024-05-02 20:18:32,498 DEBUG   SenderThread:8988 [sender.py:send_request():406] send_request: defer
2024-05-02 20:18:32,498 INFO    SenderThread:8988 [sender.py:send_request_defer():610] handle sender defer: 11
2024-05-02 20:18:32,498 INFO    SenderThread:8988 [sender.py:transition_state():614] send defer: 12
2024-05-02 20:18:32,498 DEBUG   HandlerThread:8988 [handler.py:handle_request():146] handle_request: defer
2024-05-02 20:18:32,498 INFO    HandlerThread:8988 [handler.py:handle_request_defer():172] handle defer: 12
2024-05-02 20:18:32,499 DEBUG   SenderThread:8988 [sender.py:send_request():406] send_request: defer
2024-05-02 20:18:32,499 INFO    SenderThread:8988 [sender.py:send_request_defer():610] handle sender defer: 12
2024-05-02 20:18:32,499 INFO    SenderThread:8988 [sender.py:transition_state():614] send defer: 13
2024-05-02 20:18:32,499 DEBUG   HandlerThread:8988 [handler.py:handle_request():146] handle_request: defer
2024-05-02 20:18:32,499 INFO    HandlerThread:8988 [handler.py:handle_request_defer():172] handle defer: 13
2024-05-02 20:18:32,499 DEBUG   SenderThread:8988 [sender.py:send_request():406] send_request: defer
2024-05-02 20:18:32,499 INFO    SenderThread:8988 [sender.py:send_request_defer():610] handle sender defer: 13
2024-05-02 20:18:32,499 INFO    SenderThread:8988 [sender.py:transition_state():614] send defer: 14
2024-05-02 20:18:32,499 DEBUG   HandlerThread:8988 [handler.py:handle_request():146] handle_request: defer
2024-05-02 20:18:32,499 INFO    HandlerThread:8988 [handler.py:handle_request_defer():172] handle defer: 14
2024-05-02 20:18:32,499 DEBUG   SenderThread:8988 [sender.py:send():379] send: final
2024-05-02 20:18:32,499 DEBUG   SenderThread:8988 [sender.py:send_request():406] send_request: defer
2024-05-02 20:18:32,499 INFO    SenderThread:8988 [sender.py:send_request_defer():610] handle sender defer: 14
2024-05-02 20:18:32,500 DEBUG   HandlerThread:8988 [handler.py:handle_request():146] handle_request: poll_exit
2024-05-02 20:18:32,500 DEBUG   SenderThread:8988 [sender.py:send_request():406] send_request: poll_exit
2024-05-02 20:18:32,500 DEBUG   HandlerThread:8988 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-02 20:18:32,501 DEBUG   HandlerThread:8988 [handler.py:handle_request():146] handle_request: server_info
2024-05-02 20:18:32,501 DEBUG   HandlerThread:8988 [handler.py:handle_request():146] handle_request: get_summary
2024-05-02 20:18:32,501 DEBUG   HandlerThread:8988 [handler.py:handle_request():146] handle_request: sampled_history
2024-05-02 20:18:32,501 DEBUG   SenderThread:8988 [sender.py:send_request():406] send_request: server_info
2024-05-02 20:18:32,501 DEBUG   HandlerThread:8988 [handler.py:handle_request():146] handle_request: shutdown
2024-05-02 20:18:32,501 INFO    HandlerThread:8988 [handler.py:finish():866] shutting down handler
2024-05-02 20:18:33,503 INFO    SenderThread:8988 [sender.py:finish():1546] shutting down sender
2024-05-02 20:18:33,506 INFO    WriterThread:8988 [datastore.py:close():296] close: ./wandb/offline-run-20240502_201732-4can4dfb/run-4can4dfb.wandb
